MEI File,Title,Mass Title,Section Title,Composer,Composer VIAF,Composer BNF ID,Date of Piece,Editor,Date Last Revised,Source_ID,Source Short Title,Source Title,Source Publisher,Publisher VIAF,Publisher BNF ID,Source Date,Source Reference,Source Location,Source Institution,Source Shelfmark,Rights Statement,Copyright Owner(s),,,
CRIM_Mass_0014_2.mei,Missa Mente tota: Gloria,Missa Mente tota,Gloria,Antoine de Févin,http://viaf.org/viaf/3285407,https://data.bnf.fr/ark:/12148/cb147860063,1515,Vincent Besson | Marco Gurrieri | Richard Freedman,,CRIM_Source_0017,Missa Sancta trinitas. Missa Mente tota. Missa Ave Maria. Missa Le vilayn jaloys. Missa quarti toni.,Misse Antonii de Feuin. Sancta trinitas. Mente tota. Aue Maria. Le vilayn ialoys. Roberti de feuin. Quarti toni. Pierzon.,Ottaviano Petrucci,http://viaf.org/viaf/250784303,https://data.bnf.fr/ark:/12148/cb13482403j,1515,"RISM B I, 1515-01",London,The British Library,K.1.d.12,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College,,,
CRIM_Mass_0014_3.mei,Missa Mente tota: Credo,Missa Mente tota,Credo,Antoine de Févin,http://viaf.org/viaf/3285407,https://data.bnf.fr/ark:/12148/cb147860063,1515,Vincent Besson | Marco Gurrieri | Richard Freedman,,CRIM_Source_0017,Missa Sancta trinitas. Missa Mente tota. Missa Ave Maria. Missa Le vilayn jaloys. Missa quarti toni.,Misse Antonii de Feuin. Sancta trinitas. Mente tota. Aue Maria. Le vilayn ialoys. Roberti de feuin. Quarti toni. Pierzon.,Ottaviano Petrucci,http://viaf.org/viaf/250784303,https://data.bnf.fr/ark:/12148/cb13482403j,1515,"RISM B I, 1515-01",London,The British Library,K.1.d.12,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College,,,
CRIM_Mass_0014_4.mei,Missa Mente tota: Sanctus,Missa Mente tota,Sanctus,Antoine de Févin,http://viaf.org/viaf/3285407,https://data.bnf.fr/ark:/12148/cb147860063,1515,Vincent Besson | Marco Gurrieri | Richard Freedman,,CRIM_Source_0017,Missa Sancta trinitas. Missa Mente tota. Missa Ave Maria. Missa Le vilayn jaloys. Missa quarti toni.,Misse Antonii de Feuin. Sancta trinitas. Mente tota. Aue Maria. Le vilayn ialoys. Roberti de feuin. Quarti toni. Pierzon.,Ottaviano Petrucci,http://viaf.org/viaf/250784303,https://data.bnf.fr/ark:/12148/cb13482403j,1515,"RISM B I, 1515-01",London,The British Library,K.1.d.12,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College,,,
CRIM_Mass_0014_5.mei,Missa Mente tota: Agnus Dei,Missa Mente tota,Agnus Dei,Antoine de Févin,http://viaf.org/viaf/3285407,https://data.bnf.fr/ark:/12148/cb147860063,1515,Vincent Besson | Marco Gurrieri | Richard Freedman,,CRIM_Source_0017,Missa Sancta trinitas. Missa Mente tota. Missa Ave Maria. Missa Le vilayn jaloys. Missa quarti toni.,Misse Antonii de Feuin. Sancta trinitas. Mente tota. Aue Maria. Le vilayn ialoys. Roberti de feuin. Quarti toni. Pierzon.,Ottaviano Petrucci,http://viaf.org/viaf/250784303,https://data.bnf.fr/ark:/12148/cb13482403j,1515,"RISM B I, 1515-01",London,The British Library,K.1.d.12,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College,,,
CRIM_Mass_0015_1.mei,Missa Benedicta es: Kyrie,Missa Benedicta es,Kyrie,Giovanni Pierluigi da Palestrina,http://viaf.org/viaf/92280854,https://data.bnf.fr/ark:/12148/cb13898203b,c. 1565 (1555-1575),Vincent Besson | Marco Gurrieri | Richard Freedman,,CRIM_Source_0035,D-Mbs Mus. MS 46,"D-Mbs Mus. MS 46 [4 Masses, 1 Requiem Mass]",Peter Steidl | Jean Pollet,http://viaf.org/viaf/52821616 | http://viaf.org/viaf/27888913,,c. 1565 (1555-1575),CENSUS MunBS 46,München,Bayerische Staatsbibliothek,Mus.ms. 46,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College,,,
CRIM_Mass_0015_2.mei,Missa Benedicta es: Gloria,Missa Benedicta es,Gloria,Giovanni Pierluigi da Palestrina,http://viaf.org/viaf/92280854,https://data.bnf.fr/ark:/12148/cb13898203b,c. 1565 (1555-1575),Vincent Besson | Marco Gurrieri | Richard Freedman,,CRIM_Source_0035,D-Mbs Mus. MS 46,"D-Mbs Mus. MS 46 [4 Masses, 1 Requiem Mass]",Peter Steidl | Jean Pollet,http://viaf.org/viaf/52821616 | http://viaf.org/viaf/27888913,,c. 1565 (1555-1575),CENSUS MunBS 46,München,Bayerische Staatsbibliothek,Mus.ms. 46,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College,,,
CRIM_Mass_0015_3.mei,Missa Benedicta es: Credo,Missa Benedicta es,Credo,Giovanni Pierluigi da Palestrina,http://viaf.org/viaf/92280854,https://data.bnf.fr/ark:/12148/cb13898203b,c. 1565 (1555-1575),Vincent Besson | Marco Gurrieri | Richard Freedman,,CRIM_Source_0035,D-Mbs Mus. MS 46,"D-Mbs Mus. MS 46 [4 Masses, 1 Requiem Mass]",Peter Steidl | Jean Pollet,http://viaf.org/viaf/52821616 | http://viaf.org/viaf/27888913,,c. 1565 (1555-1575),CENSUS MunBS 46,München,Bayerische Staatsbibliothek,Mus.ms. 46,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College,,,
CRIM_Mass_0015_4.mei,Missa Benedicta es: Sanctus,Missa Benedicta es,Sanctus,Giovanni Pierluigi da Palestrina,http://viaf.org/viaf/92280854,https://data.bnf.fr/ark:/12148/cb13898203b,c. 1565 (1555-1575),Vincent Besson | Marco Gurrieri | Richard Freedman,,CRIM_Source_0035,D-Mbs Mus. MS 46,"D-Mbs Mus. MS 46 [4 Masses, 1 Requiem Mass]",Peter Steidl | Jean Pollet,http://viaf.org/viaf/52821616 | http://viaf.org/viaf/27888913,,c. 1565 (1555-1575),CENSUS MunBS 46,München,Bayerische Staatsbibliothek,Mus.ms. 46,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College,,,
CRIM_Mass_0015_5.mei,Missa Benedicta es: Agnus Dei,Missa Benedicta es,Agnus Dei,Giovanni Pierluigi da Palestrina,http://viaf.org/viaf/92280854,https://data.bnf.fr/ark:/12148/cb13898203b,c. 1565 (1555-1575),Vincent Besson | Marco Gurrieri | Richard Freedman,,CRIM_Source_0035,D-Mbs Mus. MS 46,"D-Mbs Mus. MS 46 [4 Masses, 1 Requiem Mass]",Peter Steidl | Jean Pollet,http://viaf.org/viaf/52821616 | http://viaf.org/viaf/27888913,,c. 1565 (1555-1575),CENSUS MunBS 46,München,Bayerische Staatsbibliothek,Mus.ms. 46,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College,,,
CRIM_Mass_0016_1.mei,Missa Mente tota: Kyrie,Missa Mente tota,Kyrie,Adrian Willaert,http://viaf.org/viaf/14959955,https://data.bnf.fr/ark:/12148/cb13901166k,c. 1550 (1520-1560),Vincent Besson | Marco Gurrieri | Richard Freedman,,CRIM_Source_0037,D-Mbs Mus. MS 42,"D-Mbs Mus. MS 42 [6 Masses, 1 motet]",Anonymous,,,c. 1550 (1520-1560),CENSUS MunBS 42,München,Bayerische Staatsbibliothek,Mus.ms. 42,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College,,,
CRIM_Mass_0016_2.mei,Missa Mente tota: Gloria,Missa Mente tota,Gloria,Adrian Willaert,http://viaf.org/viaf/14959955,https://data.bnf.fr/ark:/12148/cb13901166k,c. 1550 (1520-1560),Vincent Besson | Marco Gurrieri | Richard Freedman,,CRIM_Source_0037,D-Mbs Mus. MS 42,"D-Mbs Mus. MS 42 [6 Masses, 1 motet]",Anonymous,,,c. 1550 (1520-1560),CENSUS MunBS 42,München,Bayerische Staatsbibliothek,Mus.ms. 42,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College,,,
CRIM_Mass_0016_3.mei,Missa Mente tota: Credo,Missa Mente tota,Credo,Adrian Willaert,http://viaf.org/viaf/14959955,https://data.bnf.fr/ark:/12148/cb13901166k,c. 1550 (1520-1560),Vincent Besson | Marco Gurrieri | Richard Freedman,,CRIM_Source_0037,D-Mbs Mus. MS 42,"D-Mbs Mus. MS 42 [6 Masses, 1 motet]",Anonymous,,,c. 1550 (1520-1560),CENSUS MunBS 42,München,Bayerische Staatsbibliothek,Mus.ms. 42,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College,,,
CRIM_Mass_0016_4.mei,Missa Mente tota: Sanctus,Missa Mente tota,Sanctus,Adrian Willaert,http://viaf.org/viaf/14959955,https://data.bnf.fr/ark:/12148/cb13901166k,c. 1550 (1520-1560),Vincent Besson | Marco Gurrieri | Richard Freedman,,CRIM_Source_0037,D-Mbs Mus. MS 42,"D-Mbs Mus. MS 42 [6 Masses, 1 motet]",Anonymous,,,c. 1550 (1520-1560),CENSUS MunBS 42,München,Bayerische Staatsbibliothek,Mus.ms. 42,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College,,,
CRIM_Mass_0016_5.mei,Missa Mente tota: Agnus Dei,Missa Mente tota,Agnus Dei,Adrian Willaert,http://viaf.org/viaf/14959955,https://data.bnf.fr/ark:/12148/cb13901166k,c. 1550 (1520-1560),Vincent Besson | Marco Gurrieri | Richard Freedman,,CRIM_Source_0037,D-Mbs Mus. MS 42,"D-Mbs Mus. MS 42 [6 Masses, 1 motet]",Anonymous,,,c. 1550 (1520-1560),CENSUS MunBS 42,München,Bayerische Staatsbibliothek,Mus.ms. 42,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College,,,
CRIM_Mass_0017_1.mei,Missa Baisiez moy: Kyrie,Missa Baisiez moy,Kyrie,Mathurin Forestier,http://viaf.org/viaf/71659032,https://data.bnf.fr/ark:/12148/cb14812546g,1513-1514,Vincent Besson | Marco Gurrieri | Richard Freedman,,CRIM_Source_0039,D-Ju MS 4,"D-Ju MS 4 [9 Masses, 1 Kyrie, 2 Credos]",Anonymous,,,1513-1514,CENSUS JenaU 4,Jena,Thüringer Universitäts- und Landesbibliothek,Chorbuch 4,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College,,,
CRIM_Mass_0017_2.mei,Missa Baisiez moy: Gloria,Missa Baisiez moy,Gloria,Mathurin Forestier,http://viaf.org/viaf/71659032,https://data.bnf.fr/ark:/12148/cb14812546g,1513-1514,Vincent Besson | Marco Gurrieri | Richard Freedman,,CRIM_Source_0039,D-Ju MS 4,"D-Ju MS 4 [9 Masses, 1 Kyrie, 2 Credos]",Anonymous,,,1513-1514,CENSUS JenaU 4,Jena,Thüringer Universitäts- und Landesbibliothek,Chorbuch 4,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College,,,
CRIM_Mass_0017_3.mei,Missa Baisiez moy: Credo,Missa Baisiez moy,Credo,Mathurin Forestier,http://viaf.org/viaf/71659032,https://data.bnf.fr/ark:/12148/cb14812546g,1513-1514,Vincent Besson | Marco Gurrieri | Richard Freedman,,CRIM_Source_0039,D-Ju MS 4,"D-Ju MS 4 [9 Masses, 1 Kyrie, 2 Credos]",Anonymous,,,1513-1514,CENSUS JenaU 4,Jena,Thüringer Universitäts- und Landesbibliothek,Chorbuch 4,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College,,,
CRIM_Mass_0017_4.mei,Missa Baisiez moy: Sanctus,Missa Baisiez moy,Sanctus,Mathurin Forestier,http://viaf.org/viaf/71659032,https://data.bnf.fr/ark:/12148/cb14812546g,1513-1514,Vincent Besson | Marco Gurrieri | Richard Freedman,,CRIM_Source_0039,D-Ju MS 4,"D-Ju MS 4 [9 Masses, 1 Kyrie, 2 Credos]",Anonymous,,,1513-1514,CENSUS JenaU 4,Jena,Thüringer Universitäts- und Landesbibliothek,Chorbuch 4,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College,,,
CRIM_Mass_0017_5.mei,Missa Baisiez moy: Agnus Dei,Missa Baisiez moy,Agnus Dei,Mathurin Forestier,http://viaf.org/viaf/71659032,https://data.bnf.fr/ark:/12148/cb14812546g,1513-1514,Vincent Besson | Marco Gurrieri | Richard Freedman,,CRIM_Source_0039,D-Ju MS 4,"D-Ju MS 4 [9 Masses, 1 Kyrie, 2 Credos]",Anonymous,,,1513-1514,CENSUS JenaU 4,Jena,Thüringer Universitäts- und Landesbibliothek,Chorbuch 4,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College,,,
CRIM_Mass_0018_1.mei,Missa Benedicta es: Kyrie,Missa Benedicta es,Kyrie,Cristóbal de Morales,http://viaf.org/viaf/100166082,https://data.bnf.fr/ark:/12148/cb13897680n,1551,Vincent Besson | Marco Gurrieri | Richard Freedman,,CRIM_Source_0040,Missarum Liber Secundus,Christophori Moralis Hispalensis Missarum Liber Secundus.,Jacques Moderne,http://viaf.org/viaf/89604712,https://data.bnf.fr/ark:/12148/cb13897583d,1551,"RISM A I, M 3583",Rochester,"Sibley Music Library, Eastman School of Music, University of Rochester",M1490 .M828M Folio,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College,,,
CRIM_Mass_0018_2.mei,Missa Benedicta es: Gloria,Missa Benedicta es,Gloria,Cristóbal de Morales,http://viaf.org/viaf/100166082,https://data.bnf.fr/ark:/12148/cb13897680n,1551,Vincent Besson | Marco Gurrieri | Richard Freedman,,CRIM_Source_0040,Missarum Liber Secundus,Christophori Moralis Hispalensis Missarum Liber Secundus.,Jacques Moderne,http://viaf.org/viaf/89604712,https://data.bnf.fr/ark:/12148/cb13897583d,1551,"RISM A I, M 3583",Rochester,"Sibley Music Library, Eastman School of Music, University of Rochester",M1490 .M828M Folio,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College,,,
CRIM_Mass_0018_3.mei,Missa Benedicta es: Credo,Missa Benedicta es,Credo,Cristóbal de Morales,http://viaf.org/viaf/100166082,https://data.bnf.fr/ark:/12148/cb13897680n,1551,Vincent Besson | Marco Gurrieri | Richard Freedman,,CRIM_Source_0040,Missarum Liber Secundus,Christophori Moralis Hispalensis Missarum Liber Secundus.,Jacques Moderne,http://viaf.org/viaf/89604712,https://data.bnf.fr/ark:/12148/cb13897583d,1551,"RISM A I, M 3583",Rochester,"Sibley Music Library, Eastman School of Music, University of Rochester",M1490 .M828M Folio,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College,,,
CRIM_Mass_0018_4.mei,Missa Benedicta es: Sanctus,Missa Benedicta es,Sanctus,Cristóbal de Morales,http://viaf.org/viaf/100166082,https://data.bnf.fr/ark:/12148/cb13897680n,1551,Vincent Besson | Marco Gurrieri | Richard Freedman,,CRIM_Source_0040,Missarum Liber Secundus,Christophori Moralis Hispalensis Missarum Liber Secundus.,Jacques Moderne,http://viaf.org/viaf/89604712,https://data.bnf.fr/ark:/12148/cb13897583d,1551,"RISM A I, M 3583",Rochester,"Sibley Music Library, Eastman School of Music, University of Rochester",M1490 .M828M Folio,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College,,,
CRIM_Mass_0018_5.mei,Missa Benedicta es: Agnus Dei,Missa Benedicta es,Agnus Dei,Cristóbal de Morales,http://viaf.org/viaf/100166082,https://data.bnf.fr/ark:/12148/cb13897680n,1551,Vincent Besson | Marco Gurrieri | Richard Freedman,,CRIM_Source_0040,Missarum Liber Secundus,Christophori Moralis Hispalensis Missarum Liber Secundus.,Jacques Moderne,http://viaf.org/viaf/89604712,https://data.bnf.fr/ark:/12148/cb13897583d,1551,"RISM A I, M 3583",Rochester,"Sibley Music Library, Eastman School of Music, University of Rochester",M1490 .M828M Folio,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College,,,
CRIM_Mass_0019_1.mei,Missa Veni sponsa Christi: Kyrie,Missa Veni Sponsa Christi,Kyrie,Giovanni Pierluigi da Palestrina,http://viaf.org/viaf/92280854,https://data.bnf.fr/ark:/12148/cb13898203b,1599,Vincent Besson | Marco Gurrieri | Richard Freedman,,CRIM_Source_0043,"Missarum cum quatuor, quinque, et sex vocibus, liber nonus","Joannis Petraloysii Praenestini Missarum cum quatuor, quinque, et sex vocibus, liber nonus. Nunc primum in lucem editus.",Girolamo Scotto,http://viaf.org/viaf/13137489,https://data.bnf.fr/ark:/12148/cb12231008d,1599,"RISM A I, P 683",Washington,The Library of Congress,M1490.P22 M3,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College,,,
CRIM_Mass_0019_2.mei,Missa Veni sponsa Christi: Gloria,Missa Veni Sponsa Christi,Gloria,Giovanni Pierluigi da Palestrina,http://viaf.org/viaf/92280854,https://data.bnf.fr/ark:/12148/cb13898203b,1599,Vincent Besson | Marco Gurrieri | Richard Freedman,,CRIM_Source_0043,"Missarum cum quatuor, quinque, et sex vocibus, liber nonus","Joannis Petraloysii Praenestini Missarum cum quatuor, quinque, et sex vocibus, liber nonus. Nunc primum in lucem editus.",Girolamo Scotto,http://viaf.org/viaf/13137489,https://data.bnf.fr/ark:/12148/cb12231008d,1599,"RISM A I, P 683",Washington,The Library of Congress,M1490.P22 M3,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College,,,
CRIM_Mass_0019_3.mei,Missa Veni sponsa Christi: Credo,Missa Veni Sponsa Christi,Credo,Giovanni Pierluigi da Palestrina,http://viaf.org/viaf/92280854,https://data.bnf.fr/ark:/12148/cb13898203b,1599,Vincent Besson | Marco Gurrieri | Richard Freedman,,CRIM_Source_0043,"Missarum cum quatuor, quinque, et sex vocibus, liber nonus","Joannis Petraloysii Praenestini Missarum cum quatuor, quinque, et sex vocibus, liber nonus. Nunc primum in lucem editus.",Girolamo Scotto,http://viaf.org/viaf/13137489,https://data.bnf.fr/ark:/12148/cb12231008d,1599,"RISM A I, P 683",Washington,The Library of Congress,M1490.P22 M3,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College,,,
CRIM_Mass_0019_4.mei,Missa Veni sponsa Christi: Sanctus,Missa Veni Sponsa Christi,Sanctus,Giovanni Pierluigi da Palestrina,http://viaf.org/viaf/92280854,https://data.bnf.fr/ark:/12148/cb13898203b,1599,Vincent Besson | Marco Gurrieri | Richard Freedman,,CRIM_Source_0043,"Missarum cum quatuor, quinque, et sex vocibus, liber nonus","Joannis Petraloysii Praenestini Missarum cum quatuor, quinque, et sex vocibus, liber nonus. Nunc primum in lucem editus.",Girolamo Scotto,http://viaf.org/viaf/13137489,https://data.bnf.fr/ark:/12148/cb12231008d,1599,"RISM A I, P 683",Washington,The Library of Congress,M1490.P22 M3,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College,,,
CRIM_Mass_0019_5.mei,Missa Veni sponsa Christi: Agnus Dei,Missa Veni Sponsa Christi,Agnus Dei,Giovanni Pierluigi da Palestrina,http://viaf.org/viaf/92280854,https://data.bnf.fr/ark:/12148/cb13898203b,1599,Vincent Besson | Marco Gurrieri | Richard Freedman,,CRIM_Source_0043,"Missarum cum quatuor, quinque, et sex vocibus, liber nonus","Joannis Petraloysii Praenestini Missarum cum quatuor, quinque, et sex vocibus, liber nonus. Nunc primum in lucem editus.",Girolamo Scotto,http://viaf.org/viaf/13137489,https://data.bnf.fr/ark:/12148/cb12231008d,1599,"RISM A I, P 683",Washington,The Library of Congress,M1490.P22 M3,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College,,,
CRIM_Mass_0020_1.mei,Missa Susanne un jour: Kyrie,Missa Susanne un jour,Kyrie,Roland de Lassus,http://viaf.org/viaf/23356192,https://data.bnf.fr/ark:/12148/cb12340814p,1570,Vincent Besson | Marco Gurrieri | Richard Freedman,,CRIM_Source_0045,"Praestantissimorum divinae musices auctorum missae decem, quatuor, quinque & sex vocum","Praestantissimorum divinae musices auctorum missae decem, quatuor, quinque & sex vocum, antehac nunquam excusae. Quorum nomina versa pagina invenies",Pierre Phalèse,http://viaf.org/viaf/2891420,https://data.bnf.fr/ark:/12148/cb13983707v,1570,"RISM B I, 1570-01",Leuven,Katholieke Universiteit Leuven,Rés. C 81,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College,,,
CRIM_Mass_0020_2.mei,Missa Susanne un jour: Gloria,Missa Susanne un jour,Gloria,Roland de Lassus,http://viaf.org/viaf/23356192,https://data.bnf.fr/ark:/12148/cb12340814p,1570,Vincent Besson | Marco Gurrieri | Richard Freedman,,CRIM_Source_0045,"Praestantissimorum divinae musices auctorum missae decem, quatuor, quinque & sex vocum","Praestantissimorum divinae musices auctorum missae decem, quatuor, quinque & sex vocum, antehac nunquam excusae. Quorum nomina versa pagina invenies",Pierre Phalèse,http://viaf.org/viaf/2891420,https://data.bnf.fr/ark:/12148/cb13983707v,1570,"RISM B I, 1570-01",Leuven,Katholieke Universiteit Leuven,Rés. C 81,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College,,,
CRIM_Mass_0020_3.mei,Missa Susanne un jour: Credo,Missa Susanne un jour,Credo,Roland de Lassus,http://viaf.org/viaf/23356192,https://data.bnf.fr/ark:/12148/cb12340814p,1570,Vincent Besson | Marco Gurrieri | Richard Freedman,,CRIM_Source_0045,"Praestantissimorum divinae musices auctorum missae decem, quatuor, quinque & sex vocum","Praestantissimorum divinae musices auctorum missae decem, quatuor, quinque & sex vocum, antehac nunquam excusae. Quorum nomina versa pagina invenies",Pierre Phalèse,http://viaf.org/viaf/2891420,https://data.bnf.fr/ark:/12148/cb13983707v,1570,"RISM B I, 1570-01",Leuven,Katholieke Universiteit Leuven,Rés. C 81,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College,,,
CRIM_Mass_0020_4.mei,Missa Susanne un jour: Sanctus,Missa Susanne un jour,Sanctus,Roland de Lassus,http://viaf.org/viaf/23356192,https://data.bnf.fr/ark:/12148/cb12340814p,1570,Vincent Besson | Marco Gurrieri | Richard Freedman,,CRIM_Source_0045,"Praestantissimorum divinae musices auctorum missae decem, quatuor, quinque & sex vocum","Praestantissimorum divinae musices auctorum missae decem, quatuor, quinque & sex vocum, antehac nunquam excusae. Quorum nomina versa pagina invenies",Pierre Phalèse,http://viaf.org/viaf/2891420,https://data.bnf.fr/ark:/12148/cb13983707v,1570,"RISM B I, 1570-01",Leuven,Katholieke Universiteit Leuven,Rés. C 81,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College,,,
CRIM_Mass_0020_5.mei,Missa Susanne un jour: Agnus Dei,Missa Susanne un jour,Agnus Dei,Roland de Lassus,http://viaf.org/viaf/23356192,https://data.bnf.fr/ark:/12148/cb12340814p,1570,Vincent Besson | Marco Gurrieri | Richard Freedman,,CRIM_Source_0045,"Praestantissimorum divinae musices auctorum missae decem, quatuor, quinque & sex vocum","Praestantissimorum divinae musices auctorum missae decem, quatuor, quinque & sex vocum, antehac nunquam excusae. Quorum nomina versa pagina invenies",Pierre Phalèse,http://viaf.org/viaf/2891420,https://data.bnf.fr/ark:/12148/cb13983707v,1570,"RISM B I, 1570-01",Leuven,Katholieke Universiteit Leuven,Rés. C 81,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College,,,
CRIM_Mass_0021_1.mei,Missa super Ite rime dolenti: Kyrie,Missa super Ite rime dolenti,Kyrie,Roland de Lassus,http://viaf.org/viaf/23356192,https://data.bnf.fr/ark:/12148/cb12340814p,1574,Jessie Ann Owens | Vincent Besson,,CRIM_Source_0051,Patrocinium musices […] missae aliquot quinque vocum. Secunda pars,Patrocinium musices. Orlandi de Lasso […] missae aliquot quinque vocum. Secunda pars,Adam Berg,http://viaf.org/viaf/34860935,https://data.bnf.fr/ark:/12148/cb12229221w,1574,"RISM A I, L 873",Paris,Bibliothèque nationale de France,RES F-847,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College,,,
CRIM_Mass_0021_2.mei,Missa super Ite rime dolenti: Gloria,Missa super Ite rime dolenti,Gloria,Roland de Lassus,http://viaf.org/viaf/23356192,https://data.bnf.fr/ark:/12148/cb12340814p,1574,Jessie Ann Owens | Vincent Besson,,CRIM_Source_0051,Patrocinium musices […] missae aliquot quinque vocum. Secunda pars,Patrocinium musices. Orlandi de Lasso […] missae aliquot quinque vocum. Secunda pars,Adam Berg,http://viaf.org/viaf/34860935,https://data.bnf.fr/ark:/12148/cb12229221w,1574,"RISM A I, L 873",Paris,Bibliothèque nationale de France,RES F-847,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College,,,
CRIM_Mass_0021_3.mei,Missa super Ite rime dolenti: Credo,Missa super Ite rime dolenti,Credo,Roland de Lassus,http://viaf.org/viaf/23356192,https://data.bnf.fr/ark:/12148/cb12340814p,1574,Jessie Ann Owens | Vincent Besson,,CRIM_Source_0051,Patrocinium musices […] missae aliquot quinque vocum. Secunda pars,Patrocinium musices. Orlandi de Lasso […] missae aliquot quinque vocum. Secunda pars,Adam Berg,http://viaf.org/viaf/34860935,https://data.bnf.fr/ark:/12148/cb12229221w,1574,"RISM A I, L 873",Paris,Bibliothèque nationale de France,RES F-847,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College,,,
CRIM_Mass_0021_4.mei,Missa super Ite rime dolenti: Sanctus,Missa super Ite rime dolenti,Sanctus,Roland de Lassus,http://viaf.org/viaf/23356192,https://data.bnf.fr/ark:/12148/cb12340814p,1574,Jessie Ann Owens | Vincent Besson,,CRIM_Source_0051,Patrocinium musices […] missae aliquot quinque vocum. Secunda pars,Patrocinium musices. Orlandi de Lasso […] missae aliquot quinque vocum. Secunda pars,Adam Berg,http://viaf.org/viaf/34860935,https://data.bnf.fr/ark:/12148/cb12229221w,1574,"RISM A I, L 873",Paris,Bibliothèque nationale de France,RES F-847,This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,Centre d'Études Supérieures de la Renaissance | Haverford College,,,
